Journée du 01/01/2023,Unnamed: 1,Unnamed: 2,Unnamed: 3
Heures,PrévisionJ-1,PrévisionJ,Consommation
13:00:00,63000,61700,61690
13:15:00,62100,60750,60812
13:30:00,61200,59800,59768
13:45:00,60500,59050,59030
14:00:00,59800,58300,58306
14:15:00,59400,58150,58526
14:30:00,59000,58000,57951
14:45:00,58750,57650,57819
15:00:00,58500,57300,57257
15:15:00,57800,56750,57115
15:30:00,57100,56200,56227
15:45:00,56450,55700,55585
16:00:00,55800,55200,55183
16:15:00,55400,54800,54826
16:30:00,55000,54400,54442
16:45:00,55400,54200,54139
17:00:00,55800,54000,54320
17:15:00,56550,54800,54733
17:30:00,57300,55600,55576
17:45:00,59050,56750,56483
18:00:00,60800,57900,57847
18:15:00,62500,59750,59758
18:30:00,64200,61600,61586
18:45:00,65350,62800,63293
19:00:00,66500,64000,64038
19:15:00,66750,64250,64165
19:30:00,67000,64500,64145
19:45:00,66550,63900,63671
20:00:00,66100,63300,63396
20:15:00,65600,62900,62777
20:30:00,65100,62500,62246
20:45:00,64550,62050,61400
21:00:00,64000,61600,60931
21:15:00,63400,61050,60793
21:30:00,62800,60500,59938
21:45:00,62350,60150,59620
22:00:00,61900,59800,59306
22:15:00,62550,60550,59723
22:30:00,63200,61300,60341
22:45:00,64250,62400,62318
23:00:00,65300,63500,61902
23:15:00,65200,63650,61996
23:30:00,65100,63800,61719
23:45:00,64300,63650,61952
,,,
,,,
Journée du 12/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,63500,61400,61438
00:15:00,62850,60850,61484
00:30:00,62200,60300,60271
00:45:00,61450,59550,59108
01:00:00,60700,58800,58803
01:15:00,61050,58950,59302
01:30:00,61400,59100,59094
01:45:00,61500,59350,59357
02:00:00,61600,59600,59010
02:15:00,60950,59050,59504
02:30:00,60300,58500,58503
02:45:00,59550,57850,57976
03:00:00,58800,57200,57189
03:15:00,58350,56700,56889
03:30:00,57900,56200,56171
03:45:00,57450,55600,55644
04:00:00,57000,55000,54992
04:15:00,56600,54650,54690
04:30:00,56200,54300,54366
04:45:00,56100,54100,54147
05:00:00,56000,53900,54341
05:15:00,56300,54250,54743
05:30:00,56600,54600,54592
05:45:00,56700,54800,54746
06:00:00,56800,55000,54994
06:15:00,57050,55450,55865
06:30:00,57300,55900,55918
06:45:00,57700,56200,56457
07:00:00,58100,56500,56669
07:15:00,58400,57050,57396
07:30:00,58700,57600,57636
07:45:00,59100,57750,57643
08:00:00,59500,57900,57969
08:15:00,59900,58550,58234
08:30:00,60300,59200,59210
08:45:00,60900,59500,59435
09:00:00,61500,59800,59833
09:15:00,62150,60350,60529
09:30:00,62800,60900,60980
09:45:00,63300,61200,61252
10:00:00,63800,61500,61353
10:15:00,63900,61600,61809
10:30:00,64000,61700,61702
10:45:00,63800,61650,61688
11:00:00,63600,61600,61579
11:15:00,63300,61450,61311
11:30:00,63000,61300,61275
11:45:00,62750,61250,61230
12:00:00,62500,61200,61173
12:15:00,61750,60700,61160
12:30:00,61000,60200,60240
12:45:00,60000,59300,59594
13:00:00,59000,58400,58447
13:15:00,57800,57100,57360
13:30:00,56600,55800,55775
13:45:00,55800,55050,55026
14:00:00,55000,54300,54278
14:15:00,54800,53900,54598
14:30:00,54600,53500,53541
14:45:00,54100,53250,53352
15:00:00,53600,53000,53024
15:15:00,53200,52450,52435
15:30:00,52800,51900,51936
15:45:00,52400,51350,51325
16:00:00,52000,50800,50848
16:15:00,51750,50300,50510
16:30:00,51500,49800,50236
16:45:00,51750,50050,50053
17:00:00,52000,50300,50304
17:15:00,52950,50950,50833
17:30:00,53900,51600,51607
17:45:00,55750,53050,53007
18:00:00,57600,54500,54527
18:15:00,59600,56700,56458
18:30:00,61600,58900,58935
18:45:00,63050,60550,60681
19:00:00,64500,62200,62152
19:15:00,64750,62575,62733
19:30:00,65000,62950,62986
19:45:00,64700,62800,62593
20:00:00,64400,62650,62537
20:15:00,63850,62105,62014
20:30:00,63300,61560,61393
20:45:00,62900,61155,61086
21:00:00,62500,60750,60587
21:15:00,62000,60270,60437
21:30:00,61500,59790,59715
21:45:00,61000,59325,59420
22:00:00,60500,58860,59396
22:15:00,61050,59275,59424
22:30:00,61600,59690,59932
22:45:00,62550,60650,61641
23:00:00,63500,61610,61161
23:15:00,63300,61500,61343
23:30:00,63100,61390,60788
23:45:00,61900,60945,61258
,,,
,,,
Journée du 13/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,60700,60600,60646
00:15:00,60000,60100,61009
00:30:00,59300,59600,59644
00:45:00,58600,58850,58685
01:00:00,57900,58100,58352
01:15:00,58450,58600,59031
01:30:00,59000,59100,58774
01:45:00,59150,59600,59144
02:00:00,59300,60100,59018
02:15:00,59250,59700,60101
02:30:00,59200,59300,59120
02:45:00,58500,58650,58735
03:00:00,57800,58000,57985
03:15:00,57500,57750,57827
03:30:00,57200,57500,57466
03:45:00,56950,57150,57029
04:00:00,56700,56800,56821
04:15:00,56750,56950,57346
04:30:00,56800,57100,57250
04:45:00,57250,57300,57452
05:00:00,57700,57500,58283
05:15:00,58700,58800,59849
05:30:00,59700,60100,60599
05:45:00,60700,61300,61589
06:00:00,61700,62500,62566
06:15:00,63550,64400,64695
06:30:00,65400,66300,66316
06:45:00,67000,67650,67466
07:00:00,68600,69000,69051
07:15:00,70100,70350,70727
07:30:00,71600,71700,71743
07:45:00,72350,72500,72371
08:00:00,73100,73300,73315
08:15:00,73550,73900,73850
08:30:00,74000,74500,74487
08:45:00,74250,74600,74605
09:00:00,74500,74700,74413
09:15:00,74200,74350,74228
09:30:00,73900,74000,74147
09:45:00,73400,73400,73615
10:00:00,72900,72800,73046
10:15:00,72400,72300,72321
10:30:00,71900,71800,71569
10:45:00,71300,71200,70928
11:00:00,70700,70600,70576
11:15:00,70350,70200,70066
11:30:00,70000,69800,69780
11:45:00,69750,69400,69081
12:00:00,69500,69000,68636
12:15:00,68350,67650,67530
12:30:00,67200,66300,66322
12:45:00,66300,65250,65350
13:00:00,65400,64200,64246
13:15:00,64750,63550,63584
13:30:00,64100,62900,62886
13:45:00,63700,62550,62355
14:00:00,63300,62200,62186
14:15:00,62850,61750,62034
14:30:00,62400,61300,60993
14:45:00,62000,60800,60930
15:00:00,61600,60300,60312
15:15:00,61000,59850,59871
15:30:00,60400,59400,59364
15:45:00,59850,58700,58805
16:00:00,59300,58000,57991
16:15:00,58900,57550,57683
16:30:00,58500,57100,57120
16:45:00,58700,56900,56973
17:00:00,58900,56700,56816
17:15:00,59500,57200,57103
17:30:00,60100,57700,57670
17:45:00,61550,59000,58707
18:00:00,63000,60300,60321
18:15:00,65000,62300,62008
18:30:00,67000,64300,64310
18:45:00,68500,66200,66585
19:00:00,70000,68100,68137
19:15:00,69850,68350,68249
19:30:00,69700,68600,68278
19:45:00,69050,67850,67605
20:00:00,68400,67100,67086
20:15:00,67450,66250,66232
20:30:00,66500,65400,65298
20:45:00,65550,64450,64188
21:00:00,64600,63500,63393
21:15:00,63900,62775,63068
21:30:00,63200,62050,62054
21:45:00,62750,61700,61522
22:00:00,62300,61350,61150
22:15:00,62600,61535,61496
22:30:00,62900,61720,61870
22:45:00,63700,62715,63504
23:00:00,64500,63710,63049
23:15:00,64150,63450,62921
23:30:00,63800,63190,62670
23:45:00,63150,62710,62934
,,,
,,,
Journée du 14/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,62500,62300,62329
00:15:00,61750,61700,62147
00:30:00,61000,61100,61095
00:45:00,60300,60200,59782
01:00:00,59600,59300,59321
01:15:00,60150,59950,60089
01:30:00,60700,60600,59754
01:45:00,61000,60850,60434
02:00:00,61300,61100,60000
02:15:00,61000,60650,60941
02:30:00,60700,60200,60237
02:45:00,60100,59600,59657
03:00:00,59500,59000,58994
03:15:00,59100,58600,58924
03:30:00,58700,58200,58181
03:45:00,58450,57900,58177
04:00:00,58200,57600,57729
04:15:00,58100,57600,57852
04:30:00,58000,57600,57650
04:45:00,58450,58200,57755
05:00:00,58900,58800,58405
05:15:00,59950,59550,59801
05:30:00,61000,60300,60302
05:45:00,62000,61300,61204
06:00:00,63000,62300,62314
06:15:00,64750,63900,64480
06:30:00,66500,65500,65641
06:45:00,68000,67150,67369
07:00:00,69500,68800,68844
07:15:00,70900,70100,70404
07:30:00,72300,71400,71407
07:45:00,72950,72100,72163
08:00:00,73600,72800,72617
08:15:00,74050,73200,73165
08:30:00,74500,73600,73630
08:45:00,74400,73550,73577
09:00:00,74300,73500,73462
09:15:00,73950,73200,73176
09:30:00,73600,72900,73122
09:45:00,73100,72300,72441
10:00:00,72600,71700,71709
10:15:00,72100,70800,70738
10:30:00,71600,69900,69896
10:45:00,71050,69250,69152
11:00:00,70500,68600,68576
11:15:00,70100,68400,67880
11:30:00,69700,68200,67100
11:45:00,69350,67200,66485
12:00:00,69000,66200,65545
12:15:00,67650,65250,65655
12:30:00,66300,64300,64322
12:45:00,65150,63350,63439
13:00:00,64000,62400,62477
13:15:00,63250,62400,62581
13:30:00,62500,62400,62436
13:45:00,62150,62250,61944
14:00:00,61800,62100,61867
14:15:00,61350,61650,61682
14:30:00,60900,61200,61247
14:45:00,60650,61100,61467
15:00:00,60400,61000,60951
15:15:00,59850,60400,60006
15:30:00,59300,59800,59759
15:45:00,58800,59550,59864
16:00:00,58300,59300,59263
16:15:00,58150,59050,58923
16:30:00,58000,58800,58767
16:45:00,58100,57550,59253
17:00:00,58200,56300,56542
17:15:00,58800,56850,56863
17:30:00,59400,57400,57389
17:45:00,60750,58650,58657
18:00:00,62100,59900,59891
18:15:00,64100,61900,61701
18:30:00,66100,63900,63936
18:45:00,67550,65400,65765
19:00:00,69000,66900,66896
19:15:00,68800,66900,66962
19:30:00,68600,66900,66904
19:45:00,68000,66250,66297
20:00:00,67400,65600,65563
20:15:00,66450,64600,64620
20:30:00,65500,63600,63630
20:45:00,64600,62650,62672
21:00:00,63700,61700,61786
21:15:00,63000,60985,61309
21:30:00,62300,60270,60698
21:45:00,61750,59895,60024
22:00:00,61200,59520,59896
22:15:00,61400,59745,60234
22:30:00,61600,59970,60535
22:45:00,62550,60900,62032
23:00:00,63500,61830,61497
23:15:00,63300,61770,61659
23:30:00,63100,61710,61078
23:45:00,62300,61125,61435
,,,
,,,
Journée du 15/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,61500,60700,60678
00:15:00,60900,59950,60664
00:30:00,60300,59200,59202
00:45:00,59450,58500,58191
01:00:00,58600,57800,57903
01:15:00,59050,58250,58522
01:30:00,59500,58700,57995
01:45:00,59600,58950,58581
02:00:00,59700,59200,58276
02:15:00,59200,58700,58997
02:30:00,58700,58200,58185
02:45:00,58050,57600,57334
03:00:00,57400,57000,56965
03:15:00,57100,56450,56667
03:30:00,56800,55900,55879
03:45:00,56500,55550,55577
04:00:00,56200,55200,55284
04:15:00,56200,55200,55417
04:30:00,56200,55200,55283
04:45:00,56700,55600,55552
05:00:00,57200,56000,56021
05:15:00,58200,56950,57502
05:30:00,59200,57900,57915
05:45:00,60250,59000,58825
06:00:00,61300,60100,59483
06:15:00,62950,61550,61676
06:30:00,64600,63000,63014
06:45:00,66000,64200,64131
07:00:00,67400,65400,65441
07:15:00,68500,66700,66925
07:30:00,69600,68000,67883
07:45:00,70250,68500,68443
08:00:00,70900,69000,69046
08:15:00,71450,69600,69579
08:30:00,72000,70200,69946
08:45:00,72000,70300,70435
09:00:00,72000,70400,70372
09:15:00,71750,70450,70371
09:30:00,71500,70500,70439
09:45:00,71100,70050,70132
10:00:00,70700,69600,69630
10:15:00,70250,69100,69092
10:30:00,69800,68600,68635
10:45:00,69300,68150,67830
11:00:00,68800,67700,67747
11:15:00,68550,67150,67278
11:30:00,68300,66600,66618
11:45:00,67750,66300,66521
12:00:00,67200,66000,65991
12:15:00,65650,65100,65182
12:30:00,64100,64200,64148
12:45:00,63400,63300,63359
13:00:00,62700,62400,62426
13:15:00,62350,61650,61811
13:30:00,62000,60900,60910
13:45:00,61750,60850,60460
14:00:00,61500,60800,60352
14:15:00,61200,60150,60071
14:30:00,60900,59500,59545
14:45:00,60650,59100,59473
15:00:00,60400,58700,58704
15:15:00,60000,58200,58247
15:30:00,59600,57700,57649
15:45:00,59100,57250,57175
16:00:00,58600,56800,56803
16:15:00,58350,56300,56244
16:30:00,58100,55800,55592
16:45:00,57950,55700,55404
17:00:00,57800,55600,55597
17:15:00,58150,56100,55723
17:30:00,58500,56600,56254
17:45:00,59450,57650,57136
18:00:00,60400,58700,58424
18:15:00,62200,60650,60068
18:30:00,64000,62600,62721
18:45:00,66150,64850,64658
19:00:00,68300,67100,65928
19:15:00,68100,67050,65874
19:30:00,67900,67000,65630
19:45:00,67150,66350,64908
20:00:00,66400,65700,64565
20:15:00,65400,64750,63664
20:30:00,64400,63800,62742
20:45:00,63550,63050,61979
21:00:00,62700,62300,61173
21:15:00,62050,61700,60363
21:30:00,61400,61100,59887
21:45:00,60850,60650,59095
22:00:00,60300,60200,58789
22:15:00,60500,60450,59039
22:30:00,60700,60700,59310
22:45:00,61300,61400,61090
23:00:00,61900,62100,60407
23:15:00,61950,61800,60263
23:30:00,62000,61500,59578
23:45:00,61450,61200,60144
,,,
,,,
Journée du 16/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,60900,59400,59415
00:15:00,60050,58650,59232
00:30:00,59200,57900,57905
00:45:00,58400,57000,56225
01:00:00,57600,56100,56023
01:15:00,58000,56500,56559
01:30:00,58400,56900,56190
01:45:00,58550,57200,56867
02:00:00,58700,57500,56879
02:15:00,58200,56950,57296
02:30:00,57700,56400,56446
02:45:00,57000,55800,55777
03:00:00,56300,55200,55079
03:15:00,56000,54700,54865
03:30:00,55700,54200,54090
03:45:00,55350,53700,53710
04:00:00,55000,53200,53388
04:15:00,55050,53100,53258
04:30:00,55100,53000,53015
04:45:00,55400,53650,53138
05:00:00,55700,54300,53672
05:15:00,56550,54950,54971
05:30:00,57400,55600,55313
05:45:00,58400,56250,55827
06:00:00,59400,56900,56936
06:15:00,60900,58300,58827
06:30:00,62400,59700,59731
06:45:00,63850,60700,60900
07:00:00,65300,61700,62395
07:15:00,66300,63200,64131
07:30:00,67300,64700,64737
07:45:00,67800,65150,65524
08:00:00,68300,65600,65585
08:15:00,68400,66000,66425
08:30:00,68500,66400,66479
08:45:00,68500,66550,66582
09:00:00,68500,66700,66705
09:15:00,68400,66550,66531
09:30:00,68300,66400,66432
09:45:00,68150,66250,66592
10:00:00,68000,66100,66063
10:15:00,67850,65650,66017
10:30:00,67700,65200,65168
10:45:00,67450,64950,65009
11:00:00,67200,64700,64676
11:15:00,66950,64400,64583
11:30:00,66700,64100,64128
11:45:00,66450,64100,64274
12:00:00,66200,64100,64139
12:15:00,65050,63000,62992
12:30:00,63900,61900,61917
12:45:00,63300,60950,61245
13:00:00,62700,60000,59970
13:15:00,61950,59500,59707
13:30:00,61200,59000,58963
13:45:00,61000,58700,58327
14:00:00,60800,58400,58426
14:15:00,60700,57950,58358
14:30:00,60600,57500,57506
14:45:00,60050,57350,57335
15:00:00,59500,57200,57195
15:15:00,58900,56750,57105
15:30:00,58300,56300,56273
15:45:00,57800,55950,55943
16:00:00,57300,55600,55631
16:15:00,57000,54700,55246
16:30:00,56700,53800,54835
16:45:00,56800,53900,54132
17:00:00,56900,54000,53967
17:15:00,57350,54450,54480
17:30:00,57800,54900,54975
17:45:00,58900,55850,55501
18:00:00,60000,56800,56532
18:15:00,61700,58550,58018
18:30:00,63400,60300,60148
18:45:00,65300,61600,62041
19:00:00,67200,62900,62844
19:15:00,67100,63150,63021
19:30:00,67000,63400,62419
19:45:00,66150,62700,61753
20:00:00,65300,62000,61289
20:15:00,64350,61100,60545
20:30:00,63400,60200,59481
20:45:00,62600,59450,58665
21:00:00,61800,58700,57591
21:15:00,61150,58150,57173
21:30:00,60500,57600,56675
21:45:00,59750,56900,55993
22:00:00,59000,56200,55504
22:15:00,59350,56600,55655
22:30:00,59700,57000,56219
22:45:00,60500,57850,57713
23:00:00,61300,58700,57275
23:15:00,61200,58600,57043
23:30:00,61100,58500,56761
23:45:00,59600,57750,57246
,,,
,,,
Journée du 17/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,58100,56500,56471
00:15:00,57150,55800,56382
00:30:00,56200,55100,55240
00:45:00,55400,54300,53933
01:00:00,54600,53500,53495
01:15:00,54800,54050,54395
01:30:00,55000,54600,53983
01:45:00,54900,54750,54217
02:00:00,54800,54900,54092
02:15:00,54150,54200,54426
02:30:00,53500,53500,53810
02:45:00,52750,52600,52827
03:00:00,52000,51700,51935
03:15:00,51450,51150,51639
03:30:00,50900,50600,50634
03:45:00,50550,50250,50221
04:00:00,50200,49900,49930
04:15:00,50100,49850,50155
04:30:00,50000,49800,49757
04:45:00,50450,49900,49706
05:00:00,50900,50000,50180
05:15:00,51800,50650,51419
05:30:00,52700,51300,51458
05:45:00,53750,52300,52159
06:00:00,54800,53300,53255
06:15:00,56450,54650,54918
06:30:00,58100,56000,56034
06:45:00,59450,57150,57018
07:00:00,60800,58300,58511
07:15:00,61900,59200,58943
07:30:00,63000,60100,60109
07:45:00,63450,60350,60489
08:00:00,63900,60600,60644
08:15:00,63950,60900,60570
08:30:00,64000,61200,61347
08:45:00,64000,61500,61835
09:00:00,64000,61800,61840
09:15:00,63950,62000,62066
09:30:00,63900,62200,62028
09:45:00,63700,62100,62069
10:00:00,63500,62000,61935
10:15:00,63250,61450,61161
10:30:00,63000,60900,60949
10:45:00,62750,60750,61072
11:00:00,62500,60600,60626
11:15:00,62300,60450,60511
11:30:00,62100,60300,60281
11:45:00,62100,60350,60575
12:00:00,62100,60400,60440
12:15:00,62000,59700,59565
12:30:00,61900,59000,58973
12:45:00,61500,58300,58328
13:00:00,61100,57600,57600
13:15:00,59900,56950,56906
13:30:00,58700,56300,56330
13:45:00,58500,56150,55733
14:00:00,58300,56000,56112
14:15:00,57800,56000,56411
14:30:00,57300,56000,56002
14:45:00,56550,55900,55956
15:00:00,55800,55800,55767
15:15:00,55300,55150,55211
15:30:00,54800,54500,54450
15:45:00,54400,54050,53970
16:00:00,54000,53600,53598
16:15:00,53350,52950,52725
16:30:00,52700,52300,52289
16:45:00,53000,52200,51919
17:00:00,53300,52100,52093
17:15:00,53500,52250,52172
17:30:00,53700,52400,52375
17:45:00,54450,53150,52915
18:00:00,55200,53900,53857
18:15:00,56700,55300,55094
18:30:00,58200,56700,56699
18:45:00,60000,58350,58251
19:00:00,61800,60000,59107
19:15:00,61650,59900,59282
19:30:00,61500,59800,59213
19:45:00,60850,59200,58527
20:00:00,60200,58600,57708
20:15:00,59200,57650,57229
20:30:00,58200,56700,56283
20:45:00,57350,55900,55651
21:00:00,56500,55100,54494
21:15:00,55900,54550,54079
21:30:00,55300,54000,53383
21:45:00,54600,53350,52811
22:00:00,53900,52700,52101
22:15:00,54500,53150,52286
22:30:00,55100,53600,53170
22:45:00,56200,54500,54636
23:00:00,57300,55400,54440
23:15:00,56850,55150,54118
23:30:00,56400,54900,53776
23:45:00,55550,54500,53989
,,,
,,,
Journée du 18/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,54700,53000,53015
00:15:00,53800,52450,52934
00:30:00,52900,51900,51776
00:45:00,51800,50900,50096
01:00:00,50700,49900,49679
01:15:00,51200,50300,50360
01:30:00,51700,50700,50042
01:45:00,51650,50750,50256
02:00:00,51600,50800,49639
02:15:00,50850,50150,50181
02:30:00,50100,49500,49322
02:45:00,49250,48800,48687
03:00:00,48400,48100,48098
03:15:00,47950,47550,47935
03:30:00,47500,47000,47093
03:45:00,46900,46400,46433
04:00:00,46300,45800,45777
04:15:00,46000,45500,45695
04:30:00,45700,45200,45173
04:45:00,45550,45200,45213
05:00:00,45400,45200,45208
05:15:00,45650,45350,45778
05:30:00,45900,45500,45483
05:45:00,46100,45750,45933
06:00:00,46300,46000,46437
06:15:00,46850,46650,47312
06:30:00,47400,47300,47584
06:45:00,47900,47950,48039
07:00:00,48400,48600,48659
07:15:00,48750,48850,48969
07:30:00,49100,49100,49091
07:45:00,49500,49700,49332
08:00:00,49900,50300,50277
08:15:00,50300,50900,50520
08:30:00,50700,51500,51169
08:45:00,51100,52100,52189
09:00:00,51500,52700,52755
09:15:00,51800,53000,52800
09:30:00,52100,53300,53288
09:45:00,52300,53800,53683
10:00:00,52500,54300,54356
10:15:00,52600,53950,53887
10:30:00,52700,53600,53561
10:45:00,52750,53650,53546
11:00:00,52800,53700,53726
11:15:00,52800,53300,53063
11:30:00,52800,52900,52949
11:45:00,52900,53100,53031
12:00:00,53000,53300,53071
12:15:00,52400,52900,53013
12:30:00,51800,52500,52259
12:45:00,51450,52150,52371
13:00:00,51100,51800,51208
13:15:00,50000,50950,50801
13:30:00,48900,50100,49874
13:45:00,48700,49700,49359
14:00:00,48500,49300,49334
14:15:00,48400,49150,49470
14:30:00,48300,49000,49008
14:45:00,48100,48800,48840
15:00:00,47900,48600,48486
15:15:00,47400,48150,48580
15:30:00,46900,47700,47737
15:45:00,46300,47100,47478
16:00:00,45700,46500,47056
16:15:00,45350,46150,46470
16:30:00,45000,45800,45789
16:45:00,45050,45650,45882
17:00:00,45100,45500,46019
17:15:00,45700,45750,46440
17:30:00,46300,46000,46706
17:45:00,47400,47000,47622
18:00:00,48500,48000,48674
18:15:00,50150,49500,50119
18:30:00,51800,51000,51572
18:45:00,53150,52250,53303
19:00:00,54500,53500,54591
19:15:00,54600,53550,55015
19:30:00,54700,53600,54976
19:45:00,54150,53050,54887
20:00:00,53600,52500,53993
20:15:00,52900,51850,53357
20:30:00,52200,51200,52714
20:45:00,51550,50550,51786
21:00:00,50900,49900,51369
21:15:00,50400,49400,51171
21:30:00,49900,48900,50302
21:45:00,49400,48400,49877
22:00:00,48900,47900,49428
22:15:00,49650,48700,49740
22:30:00,50400,49500,50205
22:45:00,51400,50500,52062
23:00:00,52400,51500,51488
23:15:00,52450,51500,51847
23:30:00,52500,51500,51341
23:45:00,51550,51000,51827
,,,
,,,
Journée du 19/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,50600,51100,51105
00:15:00,49950,50400,51157
00:30:00,49300,49700,49835
00:45:00,48500,48900,48359
01:00:00,47700,48100,48123
01:15:00,48000,48600,48934
01:30:00,48300,49100,48597
01:45:00,48300,49150,48581
02:00:00,48300,49200,48309
02:15:00,47600,48600,48869
02:30:00,46900,48000,47985
02:45:00,46200,47100,46992
03:00:00,45500,46200,46199
03:15:00,44950,45550,45769
03:30:00,44400,44900,44861
03:45:00,43950,44450,44525
04:00:00,43500,44000,43993
04:15:00,43150,43600,43744
04:30:00,42800,43200,43189
04:45:00,42600,42950,42901
05:00:00,42400,42700,42909
05:15:00,42450,42900,43261
05:30:00,42500,43100,43084
05:45:00,42650,43350,43264
06:00:00,42800,43600,43611
06:15:00,43050,43850,44103
06:30:00,43300,44100,44065
06:45:00,43550,44350,44327
07:00:00,43800,44600,44552
07:15:00,44150,44750,44882
07:30:00,44500,44900,44898
07:45:00,44800,45150,45055
08:00:00,45100,45400,45363
08:15:00,45850,45850,45599
08:30:00,46600,46300,46373
08:45:00,47250,47150,47067
09:00:00,47900,48000,47813
09:15:00,48650,48650,48575
09:30:00,49400,49300,49114
09:45:00,49950,49850,49544
10:00:00,50500,50400,50283
10:15:00,50600,50650,50460
10:30:00,50700,50900,50596
10:45:00,50750,51050,50915
11:00:00,50800,51200,51128
11:15:00,50800,51450,51345
11:30:00,50800,51700,51695
11:45:00,50850,51950,51867
12:00:00,50900,52200,52249
12:15:00,50550,51850,52168
12:30:00,50200,51500,51817
12:45:00,49650,50950,51236
13:00:00,49100,50400,50498
13:15:00,47750,49000,49462
13:30:00,46400,47600,48742
13:45:00,45900,47100,47825
14:00:00,45400,46600,47298
14:15:00,45300,46450,47056
14:30:00,45200,46300,46607
14:45:00,45150,46250,46438
15:00:00,45100,46200,45948
15:15:00,44600,45650,45815
15:30:00,44100,45100,45237
15:45:00,43650,44650,44897
16:00:00,43200,44200,44476
16:15:00,42700,43650,43855
16:30:00,42200,43100,43609
16:45:00,42400,43250,43569
17:00:00,42600,43400,43658
17:15:00,43150,43950,44037
17:30:00,43700,44500,44726
17:45:00,44950,45700,45347
18:00:00,46200,46900,46724
18:15:00,48100,48750,48057
18:30:00,50000,50600,50386
18:45:00,51650,52250,52514
19:00:00,53300,53900,54029
19:15:00,53650,54200,54595
19:30:00,54000,54500,54808
19:45:00,53650,54100,54664
20:00:00,53300,53700,54197
20:15:00,52750,53150,53768
20:30:00,52200,52600,53112
20:45:00,51750,52100,52671
21:00:00,51300,51600,52326
21:15:00,50850,51150,51934
21:30:00,50400,50700,51249
21:45:00,50000,50250,50959
22:00:00,49600,49800,50553
22:15:00,49800,50000,51138
22:30:00,50000,50200,51923
22:45:00,51250,51400,53695
23:00:00,52500,52600,53136
23:15:00,52500,52600,53064
23:30:00,52500,52600,53000
23:45:00,52000,52000,53403
,,,
,,,
Journée du 20/02/2023,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00:00,51500,52800,52803
00:15:00,50800,52350,52948
00:30:00,50100,51900,51943
00:45:00,49350,51100,50562
01:00:00,48600,50300,50261
01:15:00,49050,50550,51062
01:30:00,49500,50800,50828
01:45:00,49700,50750,51105
02:00:00,49900,50700,50730
02:15:00,49500,50750,51739
02:30:00,49100,50800,50855
02:45:00,48450,50200,50315
03:00:00,47800,49600,49642
03:15:00,47550,49300,49536
03:30:00,47300,49000,49043
03:45:00,47050,48750,48551
04:00:00,46800,48500,48493
04:15:00,46850,48400,48533
04:30:00,46900,48300,48314
04:45:00,47500,48900,48545
05:00:00,48100,49500,49274
05:15:00,49250,50350,50632
05:30:00,50400,51200,51103
05:45:00,51600,52450,52131
06:00:00,52800,53700,53410
06:15:00,54650,55350,55427
06:30:00,56500,57000,56662
06:45:00,57950,58250,58018
07:00:00,59400,59500,59518
07:15:00,60700,60650,60604
07:30:00,62000,61800,61828
07:45:00,62550,62350,62194
08:00:00,63100,62900,62985
08:15:00,63650,63350,63162
08:30:00,64200,63800,63816
08:45:00,64400,64050,64152
09:00:00,64600,64300,64026
09:15:00,64600,64150,64225
09:30:00,64600,64000,64246
09:45:00,64500,63850,64044
10:00:00,64400,63700,63725
10:15:00,64000,63400,63358
10:30:00,63600,63100,63128
10:45:00,63350,62800,62816
11:00:00,63100,62500,62467
11:15:00,62850,62250,62177
11:30:00,62600,62000,61954
11:45:00,62450,61750,61632
12:00:00,62300,61500,61452
12:15:00,61500,60700,60911
12:30:00,60700,59900,59878
12:45:00,59700,59150,58886
13:00:00,58700,58400,58367
13:15:00,57750,57800,57895
13:30:00,56800,57200,57176
13:45:00,56450,56900,56562
14:00:00,56100,56600,56661
14:15:00,55800,56300,56357
14:30:00,55500,56000,56098
14:45:00,55150,55700,55580
15:00:00,54800,55400,55090
15:15:00,54250,54850,54868
15:30:00,53700,54300,53900
15:45:00,53000,53650,53367
16:00:00,52300,53000,52761
16:15:00,51900,52600,52216
16:30:00,51500,52200,51738
16:45:00,51550,52200,51409
17:00:00,51600,52200,51592
17:15:00,52000,52600,51656
17:30:00,52400,53000,51993
17:45:00,53550,54100,52759
18:00:00,54700,55200,53974
18:15:00,56550,57050,55419
18:30:00,58400,58900,57866
18:45:00,60350,60800,60430
19:00:00,62300,62700,61938
19:15:00,62200,62650,62438
19:30:00,62100,62600,62311
19:45:00,61200,61700,61592
20:00:00,60300,60800,61052
20:15:00,59400,59900,60156
20:30:00,58500,59000,59050
20:45:00,57400,57850,58429
21:00:00,56300,56700,57441
21:15:00,55600,56000,57226
